id,name
f5f4f137-44a5-47c8-bcc6-0abadceeb430,Malaysia Airlines
2b16e5d7-7547-440e-bd04-28b946be52c7,United Airlines - Old
249ad181-d658-415d-86d2-a61eac3f7868,American Airlines - One World
5a78878b-de34-45d4-809d-47d4a3fecb6f,Thai Airways
f6c94d1f-18db-4ca4-b0a0-e4f04999f77f,Omni Air International
0f6d4d00-958e-485c-9903-66ca5d3b1d42,Generic
83e3dc55-a29c-4737-a6d8-5255a442e326,United Airlines
4ccd5568-0c74-45ec-a836-74ab19b68697,Korean Airlines
9d2a8eba-e588-4608-b960-4d5a83aca656,KLM
9c9f2445-778c-45c1-9f4f-626bdf02d8b4,Nordwind Airlines
462d706a-fa0c-45cf-b94e-68a4d94dd805,Ukraine International Airlines
7f1760d2-9223-4261-b73e-d48b9bad61ce,Austrian Airlines
233594d9-2f49-490a-b3de-3db4ab97b1d5,American Airlines - 1968
d0d20cd8-de39-461d-8cea-7d599921cd77,Taag Angola Airlines
99cb6665-fc96-4b91-8570-052747c7676e,Varig
0ffc1641-3ab9-4b16-a701-033ab41ed08d,Southern Air
d425409e-7f32-40f6-98e1-4aa57ecca450,FedEx
833cd0f1-5b9e-4af9-bc5c-b4313164c275,AeroLogic
5ba8551e-e8bc-4021-a180-76c6a3cec21f,TNT
a7c375a0-f126-49af-bb18-72ffe13b0f87,Emirates Sky Cargo
17b63297-e3c0-46b5-a978-17f5e3c3d1c9,China Southern Cargo
1b9586bd-c0ca-4bc3-9e1b-9664f58e396c,Qatar Cargo
11db298c-b35f-4463-99ab-8c854dc35b63,Etihad Cargo
67ff78a3-7491-49d2-aa55-3a0feb44627c,China Cargo
b9a6c94f-a524-4239-a547-98bf7187f617,LAN Cargo
657251e1-ee11-4694-94b6-a7e2e93aa195,Generic
839dfcf4-67b5-419d-8470-d67a1e1e34e7,Air France Cargo
25e33bf8-1cf6-465f-b723-2995cfe8719b,Lufthansa Cargo
f6d7598b-85ec-4d7d-ae2e-7d062462d523,Korean Air Cargo
e315d4b3-5372-47cf-ab87-2ab8b64bcc49,Ethiopian Cargo
ac668682-27f3-46fa-86e6-7e6bdd873db2,Eva Air Cargo
59829b14-a875-423b-91ee-f7392b2a74c5,Saudia Cargo
41808dcd-40e8-409b-9800-ca5e8c90489d,Turkish Cargo
62f7f6bf-13f5-4bbe-84bf-6867ff53fd7b,ANA Cargo
78860e9f-6031-4eed-8936-df7d9afb238e,DHL
6ac4bcc9-7a0b-4c5c-af7e-8b2553b984ac,KLM
03318dfc-6328-4e8c-8288-3a7ea69c4249,Turkish Airlines
816731e6-9ecd-4c4e-9f53-194f405a9d11,Philippine Airlines
55d89ea7-38b8-4b9e-9c2a-cfce49928bed,China Airlines
be5d316e-5511-41e8-be13-38dc9544623f,Air France
df597aaf-456c-4878-9d84-45201f2aae74,Swiss
359bc468-62d0-43a5-9084-b8b2fd451267,Air Canada
a8e1f6d4-fb79-4fc3-8e44-53a26b251e07,Air New Zealand - All Blacks
4b041937-0596-47f7-ba6e-664e6502478a,Air New Zealand
39d0ea03-5bf5-4ab0-8651-37bfe1e07205,American Airlines
ca7f2263-9931-432a-a7db-bedb40f5ca30,Aeroflot
e8b31d95-5717-4935-a353-576484bffeb0,Cathay Pacific
7ea21653-200a-4b3d-b1e3-c986cca14929,Emirates
d28b6cd4-3fa5-4fd4-9eed-011a76b44ceb,Etihad
4f2bebb1-1fd8-444e-bf44-b42b88546a98,Garuda Indonesia
d08b0e6e-6bdd-4257-bf4d-9dd5c8f4f7b7,Qatar Airways
7bb22fe9-58e3-41e0-8e4e-9b7068e6ac3e,Singapore
6a32dbf4-a163-4b60-b872-1652c9d05fa7,Generic
df8af3a1-36d8-4833-b110-0d7b71e195cb,Virgin Australia
c03797bf-658c-4683-a7a1-e8dcaafaa536,British Airways
f923cd30-8685-4d6e-8c53-549e651ac2fd,KLM - Orange Pride
36cb4e61-1e6b-4baf-943d-9719ee3fd5e0,TAM
38fd7fe0-9ec3-4fda-94e8-f1d94cf2d01d,Air India
fb704ebc-d34d-448c-b996-5d1df46a9246,Kuwait Airways
93761aaf-9406-41f1-9b0c-ffe8f4bee6cf,Saudia
3f65a6dc-ff73-43ad-b9c5-a97d7aef09e1,Eva Air
fe7f0ccd-c180-42b4-923f-79c5818cd733,United Airlines
1d7f7721-6932-46a7-abdc-b74816da4ab0,EgyptAir
2a4b808e-7794-47db-aa87-b85c448006b1,ANA
01c94477-768e-47db-8adc-fb4e0b2d3d52,LATAM
364f19ad-f568-45f2-8f4e-50bf58889a58,Korean
e0b9c8e6-523f-4407-8a45-cc4f82b54563,Generic
0ae1a881-a968-4377-af67-22338b40db2d,Air Austral
d47f2df4-2fcb-4d4a-9286-12ae8e923177,Air Canada
9b511f5a-a981-48a8-8b42-a23cda651e0b,Air India
fe0c16ec-1fe5-46fe-a056-9643773fedd0,CEIBA Intercontinental
6050b8b9-bf69-47cb-93d0-555fe21bfd32,Delta Air Lines
f5179960-88f1-4087-8b33-53acc3bca138,Emirates
03949eb7-ff6a-4050-aaf6-511388690990,Ethiopian Airlines
f5b60b93-9b88-4d09-981b-d54aa79a2044,Pakistan International Airlines
aafa295c-0584-4683-b880-ac87759785b8,Qatar Airways
dcfdd54c-471b-4a49-8222-e42fc48b9443,Turkmenistan Airlines
17a5b48d-e44c-42d0-be6b-c218e3d6f8c6,Crystal Luxury Air
9c442e9f-251c-43bf-bb69-e91e2ee38197,Boeing
7b3ce3f5-54fe-4f93-ae87-9a5a0812e5f7,Iraqi Airways
467651f3-a4f0-403a-9cc1-d734bf9c87da,Infinite Flight - 2014
646b6e49-caf5-4500-8498-fe56f50d75b0,Private 1
ec700bb6-c6b0-4d60-a988-68e4dc78d52a,Private 2
df537a63-a17f-464c-9597-e51767cec176,Private 3
27acb382-2928-46a3-a545-bed8a9c9ffc6,Private 4
0881a68f-3dfb-4cf1-b7e1-64960a25e9c9,Private 5
610f7aa9-fb49-4d0b-8cb6-af56963edadf,Private 6
9c0ee502-7889-450f-9f7d-bad9a8067d38,Private 7
1cf22093-885f-4b2a-9d3c-565185fb0588,Private 8
effdecbe-3941-461d-afe4-06fd3cca48b4,Private 9
3357743a-61a4-4971-ae9f-8461ac89d6e8,Generic
2ddb13a1-157c-4872-9f77-40cc92a4c5a7,Generic
d5abf376-3533-42cc-86c4-8f3710e0994f,WestJet
ed33652c-811b-4128-a648-185c6f8e213f,Turkish Airlines
33d40f32-783c-422c-a055-5838761c101b,TUIFly
d78fbb08-1549-4e92-b7f6-19c401369c86,KLM
34488fc3-07f5-495e-89eb-97702b3ace7a,GOL
46d5fd2a-1206-470c-8533-4deed63cc359,AirTran
3d26675a-9041-44f5-b525-778d8f2b24e6,Air Berlin
9614600e-be34-4340-b3ad-31c7c89b955e,Aeromexico
b9ce2d2d-41ad-4d73-869b-70104d468c77,Air China
030113e9-c9b9-446f-9ac9-88d20f2487a8,Luxair
